"","date","state","cases"
"748",2020-07-14,"Alaska",1918
"749",2020-07-15,"Alaska",1974
"750",2020-07-16,"Alaska",2053
"751",2020-07-17,"Alaska",2104
"752",2020-07-18,"Alaska",2179
"753",2020-07-19,"Alaska",2297
"754",2020-07-20,"Alaska",2436
"755",2020-07-21,"Alaska",2551
"756",2020-07-22,"Alaska",2651
"757",2020-07-23,"Alaska",2728
"758",2020-07-24,"Alaska",2795
"759",2020-07-25,"Alaska",2912
"760",2020-07-26,"Alaska",3143
"761",2020-07-27,"Alaska",3258
"762",2020-07-28,"Alaska",3391
"763",2020-07-29,"Alaska",3483
"764",2020-07-30,"Alaska",3607
"765",2020-07-31,"Alaska",3716
"766",2020-08-01,"Alaska",3868
"767",2020-08-02,"Alaska",4013
"768",2020-08-03,"Alaska",4091
"769",2020-08-04,"Alaska",4160
"770",2020-08-05,"Alaska",4220
"771",2020-08-06,"Alaska",4265
"772",2020-08-07,"Alaska",4335
"773",2020-08-08,"Alaska",4420
"774",2020-08-09,"Alaska",4523
"775",2020-08-10,"Alaska",4589
"776",2020-08-11,"Alaska",4650
"777",2020-08-12,"Alaska",4711
"778",2020-08-13,"Alaska",4812
"779",2020-08-14,"Alaska",4917
"780",2020-08-15,"Alaska",5005
"781",2020-08-16,"Alaska",5106
"782",2020-08-17,"Alaska",5157
"783",2020-08-18,"Alaska",5228
"784",2020-08-19,"Alaska",5305
"785",2020-08-20,"Alaska",5393
"786",2020-08-21,"Alaska",5461
"787",2020-08-22,"Alaska",5552
"788",2020-08-23,"Alaska",5619
"789",2020-08-24,"Alaska",5690
"790",2020-08-25,"Alaska",5726
"791",2020-08-26,"Alaska",5781
"792",2020-08-27,"Alaska",5870
"793",2020-08-28,"Alaska",5989
"794",2020-08-29,"Alaska",6085
"795",2020-08-30,"Alaska",6134
"796",2020-08-31,"Alaska",6172
"797",2020-09-01,"Alaska",6208
"798",2020-09-02,"Alaska",6276
"799",2020-09-03,"Alaska",6366
"800",2020-09-04,"Alaska",6491
"801",2020-09-05,"Alaska",6581
"802",2020-09-06,"Alaska",6678
"803",2020-09-07,"Alaska",6713
"804",2020-09-08,"Alaska",6747
"805",2020-09-09,"Alaska",6812
"806",2020-09-10,"Alaska",6927
"807",2020-09-11,"Alaska",7024
"808",2020-09-12,"Alaska",7128
"809",2020-09-13,"Alaska",7190
"810",2020-09-14,"Alaska",7267
"811",2020-09-15,"Alaska",7311
"812",2020-09-16,"Alaska",7363
"813",2020-09-17,"Alaska",7475
"814",2020-09-18,"Alaska",7586
"815",2020-09-19,"Alaska",7682
"816",2020-09-20,"Alaska",7789
"817",2020-09-21,"Alaska",7860
"818",2020-09-22,"Alaska",7920
"819",2020-09-23,"Alaska",7997
"820",2020-09-24,"Alaska",8140
"821",2020-09-25,"Alaska",8267
"822",2020-09-26,"Alaska",8387
"823",2020-09-27,"Alaska",8498
"824",2020-09-28,"Alaska",8617
"825",2020-09-29,"Alaska",8738
"826",2020-09-30,"Alaska",8846
"827",2020-10-01,"Alaska",8984
"828",2020-10-02,"Alaska",9129
"829",2020-10-03,"Alaska",9269
"830",2020-10-04,"Alaska",9412
"831",2020-10-05,"Alaska",9611
"832",2020-10-06,"Alaska",9762
"833",2020-10-07,"Alaska",9887
"834",2020-10-08,"Alaska",10025
"835",2020-10-09,"Alaska",10214
"836",2020-10-10,"Alaska",10449
"837",2020-10-11,"Alaska",10697
"838",2020-10-12,"Alaska",10896
"839",2020-10-13,"Alaska",11053
"840",2020-10-14,"Alaska",11222
"841",2020-10-15,"Alaska",11396
"842",2020-10-16,"Alaska",11616
"843",2020-10-17,"Alaska",11825
"844",2020-10-18,"Alaska",12040
"845",2020-10-19,"Alaska",12247
"846",2020-10-20,"Alaska",12480
"847",2020-10-21,"Alaska",12705
"848",2020-10-22,"Alaska",12940
"849",2020-10-23,"Alaska",13193
"850",2020-10-24,"Alaska",13553
"851",2020-10-25,"Alaska",14075
"852",2020-10-26,"Alaska",14424
"853",2020-10-27,"Alaska",14803
"854",2020-10-28,"Alaska",15160
"855",2020-10-29,"Alaska",15531
"856",2020-10-30,"Alaska",15913
"857",2020-10-31,"Alaska",16365
"858",2020-11-01,"Alaska",16709
"859",2020-11-02,"Alaska",17063
"860",2020-11-03,"Alaska",17455
"861",2020-11-04,"Alaska",17868
"862",2020-11-05,"Alaska",18182
"863",2020-11-06,"Alaska",18712
"864",2020-11-07,"Alaska",19316
"865",2020-11-08,"Alaska",19834
"866",2020-11-09,"Alaska",20309
"867",2020-11-10,"Alaska",20839
"868",2020-11-11,"Alaska",21338
"869",2020-11-12,"Alaska",21825
"870",2020-11-13,"Alaska",22418
"871",2020-11-14,"Alaska",23162
"872",2020-11-15,"Alaska",23826
"873",2020-11-16,"Alaska",24414
"874",2020-11-17,"Alaska",25056
"875",2020-11-18,"Alaska",25602
"876",2020-11-19,"Alaska",26100
"877",2020-11-20,"Alaska",26561
"878",2020-11-21,"Alaska",27242
"879",2020-11-22,"Alaska",27797
"880",2020-11-23,"Alaska",28296
"881",2020-11-24,"Alaska",28883
"882",2020-11-25,"Alaska",29563
"883",2020-11-26,"Alaska",30121
"884",2020-11-27,"Alaska",30796
"885",2020-11-28,"Alaska",31467
"886",2020-11-29,"Alaska",32087
"887",2020-11-30,"Alaska",32598
"888",2020-12-01,"Alaska",33139
"889",2020-12-02,"Alaska",33828
"890",2020-12-03,"Alaska",34592
"891",2020-12-04,"Alaska",35354
"892",2020-12-05,"Alaska",36296
"893",2020-12-06,"Alaska",37062
"894",2020-12-07,"Alaska",37562
"895",2020-12-08,"Alaska",38141
"896",2020-12-09,"Alaska",38736
"897",2020-12-10,"Alaska",39373
"898",2020-12-11,"Alaska",40000
"899",2020-12-12,"Alaska",40522
"900",2020-12-13,"Alaska",41169
"901",2020-12-14,"Alaska",41599
"902",2020-12-15,"Alaska",41891
"903",2020-12-16,"Alaska",42498
"904",2020-12-17,"Alaska",42883
"905",2020-12-18,"Alaska",43377
"906",2020-12-19,"Alaska",43713
"907",2020-12-20,"Alaska",43896
"908",2020-12-21,"Alaska",44050
"909",2020-12-22,"Alaska",44485
"910",2020-12-23,"Alaska",44852
"911",2020-12-24,"Alaska",45122
"912",2020-12-25,"Alaska",45122
"913",2020-12-26,"Alaska",45497
"914",2020-12-27,"Alaska",45800
"915",2020-12-28,"Alaska",45930
"916",2020-12-29,"Alaska",46123
"917",2020-12-30,"Alaska",46504
"918",2020-12-31,"Alaska",47014
"919",2021-01-01,"Alaska",47019
"920",2021-01-02,"Alaska",47821
"921",2021-01-03,"Alaska",48118
"922",2021-01-04,"Alaska",48382
"923",2021-01-05,"Alaska",48582
"924",2021-01-06,"Alaska",48922
"925",2021-01-07,"Alaska",49255
"926",2021-01-08,"Alaska",49660
"927",2021-01-09,"Alaska",49979
"928",2021-01-10,"Alaska",50238
"929",2021-01-11,"Alaska",50413
"930",2021-01-12,"Alaska",50544
"931",2021-01-13,"Alaska",50840
"932",2021-01-14,"Alaska",51185
"933",2021-01-15,"Alaska",51485
"934",2021-01-16,"Alaska",51678
"935",2021-01-17,"Alaska",51959
"936",2021-01-18,"Alaska",52113
"937",2021-01-19,"Alaska",52243
"938",2021-01-20,"Alaska",52413
"939",2021-01-21,"Alaska",52627
"940",2021-01-22,"Alaska",52926
"941",2021-01-23,"Alaska",53175
"942",2021-01-24,"Alaska",53336
"943",2021-01-25,"Alaska",53421
"944",2021-01-26,"Alaska",53510
"945",2021-01-27,"Alaska",53692
"946",2021-01-28,"Alaska",53876
"947",2021-01-29,"Alaska",54063
"948",2021-01-30,"Alaska",54218
"949",2021-01-31,"Alaska",54350
"950",2021-02-01,"Alaska",54457
"951",2021-02-02,"Alaska",54596
"952",2021-02-03,"Alaska",54820
"953",2021-02-04,"Alaska",55004
"954",2021-02-05,"Alaska",55258
"955",2021-02-06,"Alaska",55261
"956",2021-02-07,"Alaska",55261
"957",2021-02-08,"Alaska",55766
"958",2021-02-09,"Alaska",55891
"959",2021-02-10,"Alaska",56096
"960",2021-02-11,"Alaska",56254
"961",2021-02-12,"Alaska",56409
"962",2021-02-13,"Alaska",56410
"963",2021-02-14,"Alaska",56411
"964",2021-02-15,"Alaska",56411
"965",2021-02-16,"Alaska",56912
"966",2021-02-17,"Alaska",56975
"967",2021-02-18,"Alaska",57192
"968",2021-02-19,"Alaska",57404
"969",2021-02-20,"Alaska",57406
"970",2021-02-21,"Alaska",57406
"971",2021-02-22,"Alaska",57751
"972",2021-02-23,"Alaska",57808
"973",2021-02-24,"Alaska",57996
"974",2021-02-25,"Alaska",58179
"975",2021-02-26,"Alaska",58291
"976",2021-02-27,"Alaska",58295
"977",2021-02-28,"Alaska",58296
"978",2021-03-01,"Alaska",58681
"979",2021-03-02,"Alaska",58838
"980",2021-03-03,"Alaska",59035
"981",2021-03-04,"Alaska",59185
"982",2021-03-05,"Alaska",59334
"983",2021-03-06,"Alaska",59334
"984",2021-03-07,"Alaska",59335
"985",2021-03-08,"Alaska",59677
"986",2021-03-09,"Alaska",59766
"987",2021-03-10,"Alaska",59921
"988",2021-03-11,"Alaska",60157
"989",2021-03-12,"Alaska",60266
"990",2021-03-13,"Alaska",60266
"991",2021-03-14,"Alaska",60267
"992",2021-03-15,"Alaska",60655
"993",2021-03-16,"Alaska",60758
"994",2021-03-17,"Alaska",60934
"995",2021-03-18,"Alaska",61091
"996",2021-03-19,"Alaska",61162
"997",2021-03-20,"Alaska",61165
"998",2021-03-21,"Alaska",61165
"999",2021-03-22,"Alaska",61517
"1000",2021-03-23,"Alaska",61694
"1001",2021-03-24,"Alaska",61914
"1002",2021-03-25,"Alaska",62063
"1003",2021-03-26,"Alaska",62255
"1004",2021-03-27,"Alaska",62263
"1005",2021-03-28,"Alaska",62264
"1006",2021-03-29,"Alaska",62265
"1007",2021-03-30,"Alaska",62901
"1008",2021-03-31,"Alaska",62901
"1009",2021-04-01,"Alaska",63298
"1010",2021-04-02,"Alaska",63501
"1011",2021-04-03,"Alaska",63501
"1012",2021-04-04,"Alaska",63501
"1013",2021-04-05,"Alaska",64001
"1014",2021-04-06,"Alaska",64081
"1015",2021-04-07,"Alaska",64303
"1016",2021-04-08,"Alaska",64531
"1017",2021-04-09,"Alaska",64782
"1018",2021-04-10,"Alaska",64782
"1019",2021-04-11,"Alaska",64782
"1020",2021-04-12,"Alaska",65180
"1021",2021-04-13,"Alaska",65336
"1022",2021-04-14,"Alaska",65536
"1023",2021-04-15,"Alaska",65730
"1024",2021-04-16,"Alaska",65921
"1025",2021-04-17,"Alaska",65921
"1026",2021-04-18,"Alaska",65921
"1027",2021-04-19,"Alaska",66370
"1028",2021-04-20,"Alaska",66479
"1029",2021-04-21,"Alaska",66680
"1030",2021-04-22,"Alaska",66909
"1031",2021-04-23,"Alaska",67059
"1032",2021-04-24,"Alaska",67059
"1033",2021-04-25,"Alaska",67059
"1034",2021-04-26,"Alaska",67509
"1035",2021-04-27,"Alaska",67647
"1036",2021-04-28,"Alaska",67834
"1037",2021-04-29,"Alaska",68002
"1038",2021-04-30,"Alaska",68148
"1039",2021-05-01,"Alaska",68148
"1040",2021-05-02,"Alaska",68148
"1041",2021-05-03,"Alaska",68426
"1042",2021-05-04,"Alaska",68518
"1043",2021-05-05,"Alaska",68666
"1044",2021-05-06,"Alaska",68762
"1045",2021-05-07,"Alaska",68880
"1046",2021-05-08,"Alaska",68880
"1047",2021-05-09,"Alaska",68880
"1048",2021-05-10,"Alaska",69117
"1049",2021-05-11,"Alaska",69178
"1050",2021-05-12,"Alaska",69267
"1051",2021-05-13,"Alaska",69351
"1052",2021-05-14,"Alaska",69464
"1053",2021-05-15,"Alaska",69464
"1054",2021-05-16,"Alaska",69464
"1055",2021-05-17,"Alaska",69600
"1056",2021-05-18,"Alaska",69657
"1057",2021-05-19,"Alaska",69756
"1058",2021-05-20,"Alaska",69835
"1059",2021-05-21,"Alaska",69902
"1060",2021-05-22,"Alaska",69902
"1061",2021-05-23,"Alaska",69902
"1062",2021-05-24,"Alaska",69999
"1063",2021-05-25,"Alaska",70052
"1064",2021-05-26,"Alaska",70119
"1065",2021-05-27,"Alaska",70162
"1066",2021-05-28,"Alaska",70208
"1067",2021-05-29,"Alaska",70208
"1068",2021-05-30,"Alaska",70208
"1069",2021-05-31,"Alaska",70208
"1070",2021-06-01,"Alaska",70319
"1071",2021-06-02,"Alaska",70355
"1072",2021-06-03,"Alaska",70408
"1073",2021-06-04,"Alaska",70469
"1074",2021-06-05,"Alaska",70469
"1075",2021-06-06,"Alaska",70469
"1076",2021-06-07,"Alaska",70520
"1077",2021-06-08,"Alaska",70520
"1078",2021-06-09,"Alaska",70588
"1079",2021-06-10,"Alaska",70588
"1080",2021-06-11,"Alaska",70652
"1081",2021-06-12,"Alaska",70652
"1082",2021-06-13,"Alaska",70652
"1083",2021-06-14,"Alaska",70717
"1084",2021-06-15,"Alaska",70717
"1085",2021-06-16,"Alaska",70770
"1086",2021-06-17,"Alaska",70770
"1087",2021-06-18,"Alaska",70875
"1088",2021-06-19,"Alaska",70875
"1089",2021-06-20,"Alaska",70875
"1090",2021-06-21,"Alaska",70963
"1091",2021-06-22,"Alaska",70963
"1092",2021-06-23,"Alaska",71035
"1093",2021-06-24,"Alaska",71035
"1094",2021-06-25,"Alaska",71035
"1095",2021-06-26,"Alaska",71035
"1096",2021-06-27,"Alaska",71035
"1097",2021-06-28,"Alaska",71181
"1098",2021-06-29,"Alaska",71187
"1099",2021-06-30,"Alaska",71275
"1100",2021-07-01,"Alaska",71275
"1101",2021-07-02,"Alaska",71384
"1102",2021-07-03,"Alaska",71384
"1103",2021-07-04,"Alaska",71384
"1104",2021-07-05,"Alaska",71384
"1105",2021-07-06,"Alaska",71384
"1106",2021-07-07,"Alaska",71598
"1107",2021-07-08,"Alaska",71598
"1108",2021-07-09,"Alaska",71731
"1109",2021-07-10,"Alaska",71731
"1110",2021-07-11,"Alaska",71731
"1111",2021-07-12,"Alaska",71905
"1112",2021-07-13,"Alaska",71905
"1113",2021-07-14,"Alaska",72153
"1114",2021-07-15,"Alaska",72153
"1115",2021-07-16,"Alaska",72440
"1116",2021-07-17,"Alaska",72440
"1117",2021-07-18,"Alaska",72440
"1118",2021-07-19,"Alaska",72899
"1119",2021-07-20,"Alaska",72899
"1120",2021-07-21,"Alaska",73374
"1121",2021-07-22,"Alaska",73374
"1122",2021-07-23,"Alaska",73753
"1123",2021-07-24,"Alaska",73818
"1124",2021-07-25,"Alaska",73818
"1125",2021-07-26,"Alaska",74383
"1126",2021-07-27,"Alaska",74383
"1127",2021-07-28,"Alaska",74911
"1128",2021-07-29,"Alaska",74911
"1129",2021-07-30,"Alaska",75486
"1130",2021-07-31,"Alaska",75486
"1131",2021-08-01,"Alaska",75486
"1132",2021-08-02,"Alaska",76237
"1133",2021-08-03,"Alaska",76532
"1134",2021-08-04,"Alaska",76874
"1135",2021-08-05,"Alaska",77253
"1136",2021-08-06,"Alaska",77586
"1137",2021-08-07,"Alaska",77586
"1138",2021-08-08,"Alaska",77586
"1139",2021-08-09,"Alaska",78441
"1140",2021-08-10,"Alaska",78701
"1141",2021-08-11,"Alaska",78701
"1142",2021-08-12,"Alaska",79485
"1143",2021-08-13,"Alaska",79823
"1144",2021-08-14,"Alaska",79823
"1145",2021-08-15,"Alaska",79823
"1146",2021-08-16,"Alaska",80885
"1147",2020-01-22,"American Samoa",0
"1148",2020-01-23,"American Samoa",0
"1149",2020-01-24,"American Samoa",0
"1150",2020-01-25,"American Samoa",0
"1151",2020-01-26,"American Samoa",0
"1152",2020-01-27,"American Samoa",0
"1153",2020-01-28,"American Samoa",0
"1154",2020-01-29,"American Samoa",0
"1155",2020-01-30,"American Samoa",0
"1156",2020-01-31,"American Samoa",0
"1157",2020-02-01,"American Samoa",0
"1158",2020-02-02,"American Samoa",0
"1159",2020-02-03,"American Samoa",0
"1160",2020-02-04,"American Samoa",0
"1161",2020-02-05,"American Samoa",0
"1162",2020-02-06,"American Samoa",0
"1163",2020-02-07,"American Samoa",0
"1164",2020-02-08,"American Samoa",0
"1165",2020-02-09,"American Samoa",0
"1166",2020-02-10,"American Samoa",0
"1167",2020-02-11,"American Samoa",0
"1168",2020-02-12,"American Samoa",0
"1169",2020-02-13,"American Samoa",0
"1170",2020-02-14,"American Samoa",0
"1171",2020-02-15,"American Samoa",0
"1172",2020-02-16,"American Samoa",0
"1173",2020-02-17,"American Samoa",0
"1174",2020-02-18,"American Samoa",0
"1175",2020-02-19,"American Samoa",0
"1176",2020-02-20,"American Samoa",0
"1177",2020-02-21,"American Samoa",0
"1178",2020-02-22,"American Samoa",0
"1179",2020-02-23,"American Samoa",0
"1180",2020-02-24,"American Samoa",0
"1181",2020-02-25,"American Samoa",0
"1182",2020-02-26,"American Samoa",0
"1183",2020-02-27,"American Samoa",0
"1184",2020-02-28,"American Samoa",0
"1185",2020-02-29,"American Samoa",0
"1186",2020-03-01,"American Samoa",0
"1187",2020-03-02,"American Samoa",0
"1188",2020-03-03,"American Samoa",0
"1189",2020-03-04,"American Samoa",0
"1190",2020-03-05,"American Samoa",0
"1191",2020-03-06,"American Samoa",0
"1192",2020-03-07,"American Samoa",0
"1193",2020-03-08,"American Samoa",0
"1194",2020-03-09,"American Samoa",0
"1195",2020-03-10,"American Samoa",0
"1196",2020-03-11,"American Samoa",0
"1197",2020-03-12,"American Samoa",0
"1198",2020-03-13,"American Samoa",0
"1199",2020-03-14,"American Samoa",0
"1200",2020-03-15,"American Samoa",0
"1201",2020-03-16,"American Samoa",0
"1202",2020-03-17,"American Samoa",0
"1203",2020-03-18,"American Samoa",0
"1204",2020-03-19,"American Samoa",0
"1205",2020-03-20,"American Samoa",0
"1206",2020-03-21,"American Samoa",0
"1207",2020-03-22,"American Samoa",0
"1208",2020-03-23,"American Samoa",0
"1209",2020-03-24,"American Samoa",0
"1210",2020-03-25,"American Samoa",0
"1211",2020-03-26,"American Samoa",0
"1212",2020-03-27,"American Samoa",0
"1213",2020-03-28,"American Samoa",0
"1214",2020-03-29,"American Samoa",0
"1215",2020-03-30,"American Samoa",0
"1216",2020-03-31,"American Samoa",0
"1217",2020-04-01,"American Samoa",0
"1218",2020-04-02,"American Samoa",0
"1219",2020-04-03,"American Samoa",0
"1220",2020-04-04,"American Samoa",0
"1221",2020-04-05,"American Samoa",0
"1222",2020-04-06,"American Samoa",0
"1223",2020-04-07,"American Samoa",0
"1224",2020-04-08,"American Samoa",0
"1225",2020-04-09,"American Samoa",0
"1226",2020-04-10,"American Samoa",0
"1227",2020-04-11,"American Samoa",0
"1228",2020-04-12,"American Samoa",0
"1229",2020-04-13,"American Samoa",0
"1230",2020-04-14,"American Samoa",0
"1231",2020-04-15,"American Samoa",0
"1232",2020-04-16,"American Samoa",0
"1233",2020-04-17,"American Samoa",0
"1234",2020-04-18,"American Samoa",0
"1235",2020-04-19,"American Samoa",0
"1236",2020-04-20,"American Samoa",0
"1237",2020-04-21,"American Samoa",0
"1238",2020-04-22,"American Samoa",0
"1239",2020-04-23,"American Samoa",0
"1240",2020-04-24,"American Samoa",0
"1241",2020-04-25,"American Samoa",0
"1242",2020-04-26,"American Samoa",0
"1243",2020-04-27,"American Samoa",0
"1244",2020-04-28,"American Samoa",0
"1245",2020-04-29,"American Samoa",0
"1246",2020-04-30,"American Samoa",0
"1247",2020-05-01,"American Samoa",0
"1248",2020-05-02,"American Samoa",0
"1249",2020-05-03,"American Samoa",0
"1250",2020-05-04,"American Samoa",0
"1251",2020-05-05,"American Samoa",0
"1252",2020-05-06,"American Samoa",0
"1253",2020-05-07,"American Samoa",0
"1254",2020-05-08,"American Samoa",0
"1255",2020-05-09,"American Samoa",0
"1256",2020-05-10,"American Samoa",0
"1257",2020-05-11,"American Samoa",0
"1258",2020-05-12,"American Samoa",0
"1259",2020-05-13,"American Samoa",0
"1260",2020-05-14,"American Samoa",0
"1261",2020-05-15,"American Samoa",0
"1262",2020-05-16,"American Samoa",0
"1263",2020-05-17,"American Samoa",0
"1264",2020-05-18,"American Samoa",0
"1265",2020-05-19,"American Samoa",0
"1266",2020-05-20,"American Samoa",0
"1267",2020-05-21,"American Samoa",0
"1268",2020-05-22,"American Samoa",0
"1269",2020-05-23,"American Samoa",0
"1270",2020-05-24,"American Samoa",0
"1271",2020-05-25,"American Samoa",0
"1272",2020-05-26,"American Samoa",0
"1273",2020-05-27,"American Samoa",0
"1274",2020-05-28,"American Samoa",0
"1275",2020-05-29,"American Samoa",0
"1276",2020-05-30,"American Samoa",0
"1277",2020-05-31,"American Samoa",0
"1278",2020-06-01,"American Samoa",0
"1279",2020-06-02,"American Samoa",0
"1280",2020-06-03,"American Samoa",0
"1281",2020-06-04,"American Samoa",0
"1282",2020-06-05,"American Samoa",0
"1283",2020-06-06,"American Samoa",0
"1284",2020-06-07,"American Samoa",0
"1285",2020-06-08,"American Samoa",0
"1286",2020-06-09,"American Samoa",0
"1287",2020-06-10,"American Samoa",0
"1288",2020-06-11,"American Samoa",0
"1289",2020-06-12,"American Samoa",0
"1290",2020-06-13,"American Samoa",0
"1291",2020-06-14,"American Samoa",0
"1292",2020-06-15,"American Samoa",0
"1293",2020-06-16,"American Samoa",0
"1294",2020-06-17,"American Samoa",0
"1295",2020-06-18,"American Samoa",0
"1296",2020-06-19,"American Samoa",0
"1297",2020-06-20,"American Samoa",0
"1298",2020-06-21,"American Samoa",0
"1299",2020-06-22,"American Samoa",0
"1300",2020-06-23,"American Samoa",0
"1301",2020-06-24,"American Samoa",0
"1302",2020-06-25,"American Samoa",0
"1303",2020-06-26,"American Samoa",0
"1304",2020-06-27,"American Samoa",0
"1305",2020-06-28,"American Samoa",0
"1306",2020-06-29,"American Samoa",0
"1307",2020-06-30,"American Samoa",0
"1308",2020-07-01,"American Samoa",0
"1309",2020-07-02,"American Samoa",0
"1310",2020-07-03,"American Samoa",0
"1311",2020-07-04,"American Samoa",0
"1312",2020-07-05,"American Samoa",0
"1313",2020-07-06,"American Samoa",0
"1314",2020-07-07,"American Samoa",0
"1315",2020-07-08,"American Samoa",0
"1316",2020-07-09,"American Samoa",0
"1317",2020-07-10,"American Samoa",0
"1318",2020-07-11,"American Samoa",0
"1319",2020-07-12,"American Samoa",0
"1320",2020-07-13,"American Samoa",0
"1321",2020-07-14,"American Samoa",0
"1322",2020-07-15,"American Samoa",0
"1323",2020-07-16,"American Samoa",0
"1324",2020-07-17,"American Samoa",0
"1325",2020-07-18,"American Samoa",0
"1326",2020-07-19,"American Samoa",0
"1327",2020-07-20,"American Samoa",0
"1328",2020-07-21,"American Samoa",0
"1329",2020-07-22,"American Samoa",0
"1330",2020-07-23,"American Samoa",0
"1331",2020-07-24,"American Samoa",0
"1332",2020-07-25,"American Samoa",0
"1333",2020-07-26,"American Samoa",0
"1334",2020-07-27,"American Samoa",0
"1335",2020-07-28,"American Samoa",0
"1336",2020-07-29,"American Samoa",0
"1337",2020-07-30,"American Samoa",0
"1338",2020-07-31,"American Samoa",0
"1339",2020-08-01,"American Samoa",0
"1340",2020-08-02,"American Samoa",0
"1341",2020-08-03,"American Samoa",0
"1342",2020-08-04,"American Samoa",0
"1343",2020-08-05,"American Samoa",0
"1344",2020-08-06,"American Samoa",0
"1345",2020-08-07,"American Samoa",0
"1346",2020-08-08,"American Samoa",0
"1347",2020-08-09,"American Samoa",0
"1348",2020-08-10,"American Samoa",0
"1349",2020-08-11,"American Samoa",0
"1350",2020-08-12,"American Samoa",0
"1351",2020-08-13,"American Samoa",0
"1352",2020-08-14,"American Samoa",0
"1353",2020-08-15,"American Samoa",0
"1354",2020-08-16,"American Samoa",0
"1355",2020-08-17,"American Samoa",0
"1356",2020-08-18,"American Samoa",0
"1357",2020-08-19,"American Samoa",0
"1358",2020-08-20,"American Samoa",0
"1359",2020-08-21,"American Samoa",0
"1360",2020-08-22,"American Samoa",0
"1361",2020-08-23,"American Samoa",0
"1362",2020-08-24,"American Samoa",0
"1363",2020-08-25,"American Samoa",0
"1364",2020-08-26,"American Samoa",0
"1365",2020-08-27,"American Samoa",0
"1366",2020-08-28,"American Samoa",0
"1367",2020-08-29,"American Samoa",0
